id,created_at,category,title,description,challenge_id_text
8964,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0964
8965,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0965
8966,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0966
8967,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0967
8968,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0968
8969,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0969
8970,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0970
8971,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0971
8972,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0972
8973,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0973
8974,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0974
8975,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0975
8976,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0976
8977,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0977
8978,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0978
8979,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0979
8980,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0980
8981,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0981
8982,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0982
8983,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0983
8984,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0984
8985,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0985
8986,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0986
8987,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0987
8988,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0988
8989,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0989
8990,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0990
8991,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0991
8992,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0992
8993,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0993
8994,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0994
8995,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0995
8996,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0996
8997,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0997
8998,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0998
8999,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0999
9000,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-1000
9001,2025-07-22T08:59:27.438182,Humility,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",HUM-0001
9002,2025-07-22T08:59:27.438182,Humility,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",HUM-0002
9003,2025-07-22T08:59:27.438182,Humility,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,HUM-0003
9004,2025-07-22T08:59:27.438182,Humility,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",HUM-0004
9005,2025-07-22T08:59:27.438182,Humility,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",HUM-0005
9006,2025-07-22T08:59:27.438182,Humility,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",HUM-0006
9007,2025-07-22T08:59:27.438182,Humility,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,HUM-0007
9008,2025-07-22T08:59:27.438182,Humility,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,HUM-0008
9009,2025-07-22T08:59:27.438182,Humility,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",HUM-0009
9010,2025-07-22T08:59:27.438182,Humility,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,HUM-0010
9011,2025-07-22T08:59:27.438182,Humility,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",HUM-0011
9012,2025-07-22T08:59:27.438182,Humility,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",HUM-0012
9013,2025-07-22T08:59:27.438182,Humility,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,HUM-0013
9014,2025-07-22T08:59:27.438182,Humility,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",HUM-0014
9015,2025-07-22T08:59:27.438182,Humility,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",HUM-0015
9016,2025-07-22T08:59:27.438182,Humility,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",HUM-0016
9017,2025-07-22T08:59:27.438182,Humility,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,HUM-0017
9018,2025-07-22T08:59:27.438182,Humility,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,HUM-0018
9019,2025-07-22T08:59:27.438182,Humility,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",HUM-0019
9020,2025-07-22T08:59:27.438182,Humility,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,HUM-0020
9021,2025-07-22T08:59:27.438182,Humility,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",HUM-0021
9022,2025-07-22T08:59:27.438182,Humility,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",HUM-0022
9023,2025-07-22T08:59:27.438182,Humility,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,HUM-0023
9024,2025-07-22T08:59:27.438182,Humility,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",HUM-0024
9025,2025-07-22T08:59:27.438182,Humility,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",HUM-0025
9026,2025-07-22T08:59:27.438182,Humility,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",HUM-0026
9027,2025-07-22T08:59:27.438182,Humility,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,HUM-0027
9028,2025-07-22T08:59:27.438182,Humility,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,HUM-0028
9029,2025-07-22T08:59:27.438182,Humility,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",HUM-0029
9030,2025-07-22T08:59:27.438182,Humility,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,HUM-0030
9031,2025-07-22T08:59:27.438182,Humility,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",HUM-0031
9032,2025-07-22T08:59:27.438182,Humility,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",HUM-0032
9033,2025-07-22T08:59:27.438182,Humility,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,HUM-0033
9034,2025-07-22T08:59:27.438182,Humility,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",HUM-0034
9035,2025-07-22T08:59:27.438182,Humility,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",HUM-0035
9036,2025-07-22T08:59:27.438182,Humility,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",HUM-0036
9037,2025-07-22T08:59:27.438182,Humility,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,HUM-0037
9038,2025-07-22T08:59:27.438182,Humility,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,HUM-0038
9039,2025-07-22T08:59:27.438182,Humility,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",HUM-0039
9040,2025-07-22T08:59:27.438182,Humility,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,HUM-0040
9041,2025-07-22T08:59:27.438182,Humility,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",HUM-0041
9042,2025-07-22T08:59:27.438182,Humility,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",HUM-0042
9043,2025-07-22T08:59:27.438182,Humility,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,HUM-0043
9044,2025-07-22T08:59:27.438182,Humility,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",HUM-0044
9045,2025-07-22T08:59:27.438182,Humility,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",HUM-0045
9046,2025-07-22T08:59:27.438182,Humility,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",HUM-0046
9047,2025-07-22T08:59:27.438182,Humility,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,HUM-0047
9048,2025-07-22T08:59:27.438182,Humility,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,HUM-0048
9049,2025-07-22T08:59:27.438182,Humility,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",HUM-0049
9050,2025-07-22T08:59:27.438182,Humility,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,HUM-0050
